vessel_id,ts,lat,lon,speed_knots,course_deg,status
V005,2026-09-09T05:00:00+00:00,20.34245,85.93366,11.5,241.6,underway
V005,2026-09-09T05:20:00+00:00,20.31137,85.89009,9.2,232.9,underway
V005,2026-09-09T05:40:00+00:00,20.27838,85.85752,8.1,223.0,underway
V005,2026-09-09T06:00:00+00:00,20.23568,85.82636,9.3,214.6,underway
V005,2026-09-09T06:20:00+00:00,20.20365,85.80313,9.2,34.0,underway
V005,2026-09-09T06:40:00+00:00,20.24148,85.85703,11.4,53.4,underway
V005,2026-09-09T07:00:00+00:00,20.27443,85.89467,8.7,47.2,underway
V005,2026-09-09T07:20:00+00:00,20.30627,85.93065,8.3,46.9,underway
V005,2026-09-09T07:40:00+00:00,20.35556,85.9666,10.7,34.5,underway
V005,2026-09-09T08:00:00+00:00,20.39945,85.97153,11.8,224.2,underway
V005,2026-09-09T08:20:00+00:00,20.34084,85.939,11.9,207.7,underway
V005,2026-09-09T08:40:00+00:00,20.28925,85.91511,10.1,203.6,underway
V005,2026-09-09T09:00:00+00:00,20.23588,85.8947,10.2,199.9,underway
V005,2026-09-09T09:20:00+00:00,20.19129,85.88135,8.3,195.8,underway
V005,2026-09-09T09:40:00+00:00,20.18206,85.8823,11.2,358.2,underway
V005,2026-09-09T10:00:00+00:00,20.24301,85.87916,10.9,357.2,underway
V005,2026-09-09T10:20:00+00:00,20.29467,85.85884,9.9,339.6,underway
V005,2026-09-09T10:40:00+00:00,20.34425,85.84113,9.4,341.4,underway
V005,2026-09-09T11:00:00+00:00,20.39384,85.80735,10.6,327.2,underway
V005,2026-09-09T11:20:00+00:00,20.41439,85.80443,11.4,146.7,underway
V005,2026-09-09T11:40:00+00:00,20.3856,85.84079,8.0,130.0,underway
V005,2026-09-09T12:00:00+00:00,20.34444,85.88389,10.4,135.3,underway
V005,2026-09-09T12:20:00+00:00,20.31306,85.93648,10.5,122.3,underway
V005,2026-09-09T12:40:00+00:00,20.27402,85.97497,9.6,137.1,underway
V005,2026-09-09T13:00:00+00:00,20.25541,85.99981,11.6,294.8,underway
V005,2026-09-09T13:20:00+00:00,20.26136,85.93296,11.4,275.4,underway
V005,2026-09-09T13:40:00+00:00,20.25335,85.8798,9.1,260.9,underway
V005,2026-09-09T14:00:00+00:00,20.25261,85.81289,11.3,269.3,underway
V005,2026-09-09T14:20:00+00:00,20.24235,85.76682,8.0,256.7,underway
V005,2026-09-09T14:40:00+00:00,20.24095,85.76477,10.1,57.7,underway
V005,2026-09-09T15:00:00+00:00,20.2723,85.82427,11.5,60.8,underway
V005,2026-09-09T15:20:00+00:00,20.29947,85.87562,10.0,60.7,underway
V005,2026-09-09T15:40:00+00:00,20.31662,85.93785,11.0,73.7,underway
V005,2026-09-09T16:00:00+00:00,20.3364,85.99723,10.6,70.6,underway
V005,2026-09-09T16:20:00+00:00,20.3446,86.00669,8.1,253.5,underway
V005,2026-09-09T16:40:00+00:00,20.33534,85.94692,10.2,260.7,underway
V005,2026-09-09T17:00:00+00:00,20.34594,85.88583,10.5,280.4,underway
V005,2026-09-09T17:20:00+00:00,20.34234,85.82121,10.9,266.6,underway
V005,2026-09-09T17:40:00+00:00,20.3412,85.77275,8.2,268.6,underway
V005,2026-09-09T18:00:00+00:00,20.3313,85.74619,11.5,100.3,underway
V005,2026-09-09T18:20:00+00:00,20.31711,85.80078,9.6,105.4,underway
V005,2026-09-09T18:40:00+00:00,20.32144,85.86296,10.5,85.8,underway
V005,2026-09-09T19:00:00+00:00,20.30486,85.92743,11.3,105.2,underway
V005,2026-09-09T19:20:00+00:00,20.30163,85.9767,8.4,94.0,underway
V005,2026-09-09T19:40:00+00:00,20.30024,86.01193,9.0,273.8,underway
V005,2026-09-09T20:00:00+00:00,20.3064,85.95512,9.7,276.6,underway
V005,2026-09-09T20:20:00+00:00,20.32453,85.88953,11.6,286.3,underway
V005,2026-09-09T20:40:00+00:00,20.33605,85.8265,10.9,281.0,underway
V005,2026-09-09T21:00:00+00:00,20.3512,85.77921,8.4,288.7,underway
V005,2026-09-09T21:20:00+00:00,20.36418,85.75763,9.0,116.0,underway
V005,2026-09-09T21:40:00+00:00,20.33806,85.80894,9.9,118.3,underway
V005,2026-09-09T22:00:00+00:00,20.30136,85.86421,11.4,125.1,underway
V005,2026-09-09T22:20:00+00:00,20.26599,85.89385,8.1,141.7,underway
V005,2026-09-09T22:40:00+00:00,20.24138,85.93409,8.1,122.9,underway
V005,2026-09-09T23:00:00+00:00,20.21109,85.96364,10.6,320.4,underway
V005,2026-09-09T23:20:00+00:00,20.25424,85.93177,9.4,325.1,underway
V005,2026-09-09T23:40:00+00:00,20.29657,85.89083,10.3,317.6,underway
V005,2026-09-10T00:00:00+00:00,20.35369,85.86378,11.2,335.9,underway
V005,2026-09-10T00:20:00+00:00,20.40168,85.84555,9.1,340.3,underway
V005,2026-09-10T00:40:00+00:00,20.43245,85.8502,10.8,168.0,underway
V005,2026-09-10T01:00:00+00:00,20.38607,85.86174,8.5,166.8,underway
V005,2026-09-10T01:20:00+00:00,20.33975,85.85708,8.3,185.4,underway
V005,2026-09-10T01:40:00+00:00,20.29614,85.83692,8.5,203.6,underway
V005,2026-09-10T02:00:00+00:00,20.2518,85.80322,9.8,215.7,underway
V005,2026-09-10T02:20:00+00:00,20.22649,85.77605,9.7,49.6,underway
V005,2026-09-10T02:40:00+00:00,20.27275,85.81781,10.9,40.4,underway
V005,2026-09-10T03:00:00+00:00,20.31444,85.84737,9.0,33.8,underway
V005,2026-09-10T03:20:00+00:00,20.36008,85.88606,10.5,38.7,underway
V005,2026-09-10T03:40:00+00:00,20.39634,85.93307,10.3,50.8,underway
V005,2026-09-10T04:00:00+00:00,20.40056,85.9703,10.8,223.4,underway
V005,2026-09-10T04:20:00+00:00,20.35737,85.94989,8.5,204.0,underway
V005,2026-09-10T04:40:00+00:00,20.31208,85.91328,10.2,217.4,underway
V005,2026-09-10T05:00:00+00:00,20.28474,85.86968,8.9,236.4,underway
V005,2026-09-10T05:20:00+00:00,20.25245,85.82607,9.4,231.9,underway
V005,2026-09-10T05:40:00+00:00,20.22996,85.77978,8.8,242.8,underway
V005,2026-09-10T06:00:00+00:00,20.23304,85.77052,10.6,53.4,underway
V005,2026-09-10T06:20:00+00:00,20.26757,85.80868,8.9,46.2,underway
V005,2026-09-10T06:40:00+00:00,20.32195,85.84539,11.5,32.5,underway
V005,2026-09-10T07:00:00+00:00,20.36683,85.88978,11.0,43.0,underway
V005,2026-09-10T07:20:00+00:00,20.40558,85.91807,8.4,34.6,underway
V005,2026-09-10T07:40:00+00:00,20.41547,85.95004,11.8,212.4,underway
V005,2026-09-10T08:00:00+00:00,20.3531,85.92818,11.8,198.3,underway
V005,2026-09-10T08:20:00+00:00,20.27208,85.98484,10.1,210.2,underway
V005,2026-09-10T08:40:00+00:00,20.212,86.04577,9.9,221.3,underway
V005,2026-09-10T09:00:00+00:00,20.16583,86.11869,10.0,222.7,underway
V005,2026-09-10T09:20:00+00:00,20.14172,86.21179,9.4,35.8,underway
V005,2026-09-10T09:40:00+00:00,20.13248,86.32258,10.8,47.3,underway
V005,2026-09-10T10:00:00+00:00,20.10965,86.41781,9.1,66.6,underway
V005,2026-09-10T10:20:00+00:00,20.14163,86.33783,9.4,48.9,underway
V005,2026-09-10T10:40:00+00:00,20.18528,86.27702,11.6,57.2,underway
V005,2026-09-10T11:00:00+00:00,20.22908,86.2116,7.9,251.6,underway
V005,2026-09-10T11:20:00+00:00,20.25432,86.10646,10.0,247.0,underway
V005,2026-09-10T11:40:00+00:00,20.27464,85.98605,9.3,248.5,underway
V005,2026-09-10T12:00:00+00:00,20.27439,85.85624,9.5,231.0,underway
V005,2026-09-10T12:20:00+00:00,20.24366,85.81484,8.9,231.8,underway
V005,2026-09-10T12:40:00+00:00,20.22865,85.77414,9.2,50.8,underway
V005,2026-09-10T13:00:00+00:00,20.25908,85.81405,8.7,51.1,underway
V005,2026-09-10T13:20:00+00:00,20.29451,85.84509,8.2,39.6,underway
V005,2026-09-10T13:40:00+00:00,20.32565,85.88705,9.0,51.8,underway
V005,2026-09-10T14:00:00+00:00,20.35548,85.93208,9.3,54.9,underway
V005,2026-09-10T14:20:00+00:00,20.37883,85.9897,11.3,236.3,underway
V005,2026-09-10T14:40:00+00:00,20.33415,85.94041,11.6,226.2,underway
V005,2026-09-10T15:00:00+00:00,20.29011,85.89228,11.3,225.9,underway
V005,2026-09-10T15:20:00+00:00,20.24901,85.85475,9.7,220.8,underway
V005,2026-09-10T15:40:00+00:00,20.20246,85.83276,9.1,204.0,underway
V005,2026-09-10T16:00:00+00:00,20.18746,85.83915,9.0,16.9,underway
V005,2026-09-10T16:20:00+00:00,20.23038,85.85676,8.2,21.2,underway
V005,2026-09-10T16:40:00+00:00,20.2929,85.86768,11.4,9.4,underway
V005,2026-09-10T17:00:00+00:00,20.34868,85.88022,10.2,12.0,underway
V005,2026-09-10T17:20:00+00:00,20.41327,85.88085,11.6,0.5,underway
V005,2026-09-10T17:40:00+00:00,20.43518,85.8745,8.3,178.5,underway
V005,2026-09-10T18:00:00+00:00,20.37813,85.87838,10.2,176.3,underway
V005,2026-09-10T18:20:00+00:00,20.33129,85.87779,8.4,180.7,underway
V005,2026-09-10T18:40:00+00:00,20.28142,85.86421,9.2,194.4,underway
V005,2026-09-10T19:00:00+00:00,20.23811,85.83302,9.4,214.2,underway
V005,2026-09-10T19:20:00+00:00,20.195,85.82052,8.0,195.3,underway
V005,2026-09-10T19:40:00+00:00,20.19011,85.8309,10.7,20.6,underway
V005,2026-09-10T20:00:00+00:00,20.24909,85.85375,11.2,20.1,underway
V005,2026-09-10T20:20:00+00:00,20.30029,85.89298,11.3,35.9,underway
V005,2026-09-10T20:40:00+00:00,20.34863,85.93823,11.6,41.5,underway
V005,2026-09-10T21:00:00+00:00,20.37832,85.97535,8.2,49.7,underway
V005,2026-09-10T21:20:00+00:00,20.39048,85.98041,8.8,229.7,underway
V005,2026-09-10T21:40:00+00:00,20.33658,85.94291,11.6,213.3,underway
V005,2026-09-10T22:00:00+00:00,20.29659,85.9148,8.6,213.6,underway
V005,2026-09-10T22:20:00+00:00,20.26135,85.874,9.4,227.6,underway
V005,2026-09-10T22:40:00+00:00,20.2134,85.83579,10.7,217.0,underway
V005,2026-09-10T23:00:00+00:00,20.19222,85.82532,11.6,23.2,underway
V005,2026-09-10T23:20:00+00:00,20.22646,85.85666,8.1,40.8,underway
V005,2026-09-10T23:40:00+00:00,20.25906,85.8888,8.0,42.9,underway
V005,2026-09-11T00:00:00+00:00,20.28412,85.93423,8.9,59.7,underway
V005,2026-09-11T00:20:00+00:00,20.31412,85.9898,10.8,60.2,underway
V005,2026-09-11T00:40:00+00:00,20.32741,86.01073,9.8,261.5,underway
V005,2026-09-11T01:00:00+00:00,20.30625,85.96156,9.1,245.5,underway
V005,2026-09-11T01:20:00+00:00,20.2725,85.92488,8.7,225.7,underway
V005,2026-09-11T01:40:00+00:00,20.2403,85.87495,10.2,235.7,underway
V005,2026-09-11T02:00:00+00:00,20.20535,85.82527,10.5,233.3,underway
V005,2026-09-11T02:20:00+00:00,20.2036,85.8032,9.4,34.0,underway
V005,2026-09-11T02:40:00+00:00,20.24908,85.83053,9.4,29.6,underway
V005,2026-09-11T03:00:00+00:00,20.29792,85.85438,9.6,24.8,underway
V005,2026-09-11T03:20:00+00:00,20.34927,85.89544,11.5,37.1,underway
V005,2026-09-11T03:40:00+00:00,20.38219,85.94127,9.7,52.7,underway
V005,2026-09-11T04:00:00+00:00,20.3885,85.98215,11.1,230.9,underway
V005,2026-09-11T04:20:00+00:00,20.33867,85.94216,11.2,217.2,underway
V005,2026-09-11T04:40:00+00:00,20.28451,85.92098,10.3,200.3,underway
V005,2026-09-11T05:00:00+00:00,20.22598,85.90414,10.9,195.2,underway
V005,2026-09-11T05:20:00+00:00,20.18206,85.87395,11.7,1.8,underway
V005,2026-09-11T05:40:00+00:00,20.23177,85.89189,9.4,18.8,underway
V005,2026-09-11T06:00:00+00:00,20.27737,85.89163,8.2,359.7,underway
V005,2026-09-11T06:20:00+00:00,20.32583,85.90889,9.2,18.6,underway
V005,2026-09-11T06:40:00+00:00,20.37189,85.91569,8.3,7.9,underway
V005,2026-09-11T07:00:00+00:00,20.42317,85.91813,9.2,2.6,underway
V005,2026-09-11T07:20:00+00:00,20.43002,85.91616,8.6,196.5,underway
V005,2026-09-11T07:40:00+00:00,20.36828,85.89921,11.4,194.5,underway
V005,2026-09-11T08:00:00+00:00,20.32207,85.88872,8.5,192.1,underway
V005,2026-09-11T08:20:00+00:00,20.27323,85.88069,8.9,188.8,underway
V005,2026-09-11T08:40:00+00:00,20.21744,85.89128,10.2,169.8,underway
V005,2026-09-11T09:00:00+00:00,20.18476,85.90598,11.1,348.0,underway
V005,2026-09-11T09:20:00+00:00,20.22788,85.88794,8.3,338.4,underway
V005,2026-09-11T09:40:00+00:00,20.2781,85.865,9.8,336.7,underway
V005,2026-09-11T10:00:00+00:00,20.32223,85.82955,9.9,322.8,underway
V005,2026-09-11T10:20:00+00:00,20.37443,85.79508,11.0,328.1,underway
V005,2026-09-11T10:40:00+00:00,20.40881,85.79615,10.1,142.3,underway
V005,2026-09-11T11:00:00+00:00,20.36635,85.81643,8.3,155.7,underway
V005,2026-09-11T11:20:00+00:00,20.30272,85.83333,11.7,165.9,underway
V005,2026-09-11T11:40:00+00:00,20.25508,85.84855,8.9,163.2,underway
V005,2026-09-11T12:00:00+00:00,20.2113,85.87243,8.8,152.8,underway
V005,2026-09-11T12:20:00+00:00,20.18355,85.89905,9.5,351.0,underway
V005,2026-09-11T12:40:00+00:00,20.2413,85.87373,11.2,337.5,underway
V005,2026-09-11T13:00:00+00:00,20.28837,85.87081,8.4,356.6,underway
V005,2026-09-11T13:20:00+00:00,20.34212,85.87303,9.6,2.2,underway
V005,2026-09-11T13:40:00+00:00,20.39739,85.87564,9.9,2.6,underway
V005,2026-09-11T14:00:00+00:00,20.43521,85.87629,11.0,179.2,underway
V005,2026-09-11T14:20:00+00:00,20.38708,85.86074,9.0,197.0,underway
V005,2026-09-11T14:40:00+00:00,20.34314,85.85138,8.0,191.4,underway
V005,2026-09-11T15:00:00+00:00,20.29349,85.84425,9.0,187.7,underway
V005,2026-09-11T15:20:00+00:00,20.23098,85.85009,11.2,175.0,underway
V005,2026-09-11T15:40:00+00:00,20.18402,85.85426,8.8,10.2,underway
V006,2026-09-09T04:00:00+00:00,20.8542,85.96353,11.9,261.1,underway
V006,2026-09-09T04:20:00+00:00,20.85291,85.89947,13.9,84.7,underway
V006,2026-09-09T04:40:00+00:00,20.87419,85.97085,12.6,72.4,underway
V006,2026-09-09T05:00:00+00:00,20.92194,86.03778,14.2,52.8,underway
V006,2026-09-09T05:20:00+00:00,20.97013,86.10776,14.7,213.5,underway
V006,2026-09-09T05:40:00+00:00,20.92197,86.04644,13.5,230.1,underway
V006,2026-09-09T06:00:00+00:00,20.87176,85.99482,12.5,224.0,underway
V006,2026-09-09T06:20:00+00:00,20.81689,85.92625,15.2,229.6,underway
V006,2026-09-09T06:40:00+00:00,20.78724,85.92689,13.0,52.4,underway
V006,2026-09-09T07:00:00+00:00,20.81756,85.98986,11.9,62.9,underway
V006,2026-09-09T07:20:00+00:00,20.84175,86.05867,12.4,69.5,underway
V006,2026-09-09T07:40:00+00:00,20.86813,86.14521,15.3,72.0,underway
V006,2026-09-09T08:00:00+00:00,20.90098,86.16239,14.2,253.3,underway
V006,2026-09-09T08:20:00+00:00,20.88134,86.07696,14.8,256.3,underway
V006,2026-09-09T08:40:00+00:00,20.8532,85.9924,15.1,250.5,underway
V006,2026-09-09T09:00:00+00:00,20.85236,85.92315,11.7,269.3,underway
V006,2026-09-09T09:20:00+00:00,20.84999,85.89979,12.4,83.4,underway
V006,2026-09-09T09:40:00+00:00,20.84033,85.98843,15.0,96.6,underway
V006,2026-09-09T10:00:00+00:00,20.81502,86.0724,14.9,107.8,underway
V006,2026-09-09T10:20:00+00:00,20.7926,86.14425,15.0,304.6,underway
V006,2026-09-09T10:40:00+00:00,20.82181,86.08137,11.8,296.3,underway
V006,2026-09-09T11:00:00+00:00,20.86454,86.01775,13.2,305.5,underway
V006,2026-09-09T11:20:00+00:00,20.88776,85.93468,14.6,286.5,underway
V006,2026-09-09T11:40:00+00:00,20.88426,85.90054,12.4,99.0,underway
V006,2026-09-09T12:00:00+00:00,20.89435,85.98211,13.9,82.5,underway
V006,2026-09-09T12:20:00+00:00,20.91938,86.0522,12.6,69.2,underway
V006,2026-09-09T12:40:00+00:00,20.94567,86.13681,15.2,230.1,underway
V006,2026-09-09T13:00:00+00:00,20.8734,86.09079,15.1,210.9,underway
V006,2026-09-09T13:20:00+00:00,20.82061,86.0429,12.4,220.5,underway
V006,2026-09-09T13:40:00+00:00,20.77485,85.97603,13.9,234.0,underway
V006,2026-09-09T14:00:00+00:00,20.76693,85.94777,12.3,39.6,underway
V006,2026-09-09T14:20:00+00:00,20.8237,85.99379,12.8,37.3,underway
V006,2026-09-09T14:40:00+00:00,20.88673,86.01963,12.1,21.1,underway
V006,2026-09-09T15:00:00+00:00,20.95906,86.03598,13.2,12.0,underway
V006,2026-09-09T15:20:00+00:00,20.98996,86.05192,14.4,187.9,underway
V006,2026-09-09T15:40:00+00:00,20.92428,86.06139,11.9,172.3,underway
V006,2026-09-09T16:00:00+00:00,20.8493,86.05069,13.6,187.6,underway
V006,2026-09-09T16:20:00+00:00,20.78077,86.05483,12.3,176.7,underway
V006,2026-09-09T16:40:00+00:00,20.73854,86.04673,13.2,354.4,underway
V006,2026-09-09T17:00:00+00:00,20.82205,86.03143,15.2,350.2,underway
V006,2026-09-09T17:20:00+00:00,20.89002,85.99131,13.9,331.0,underway
V006,2026-09-09T17:40:00+00:00,20.96167,85.96164,13.8,338.7,underway
V006,2026-09-09T18:00:00+00:00,20.97567,85.969,11.5,151.4,underway
V006,2026-09-09T18:20:00+00:00,20.91189,85.98072,11.6,170.2,underway
V006,2026-09-09T18:40:00+00:00,20.84194,86.00104,13.0,164.7,underway
V006,2026-09-09T19:00:00+00:00,20.76244,86.0036,14.2,178.3,underway
V006,2026-09-09T19:20:00+00:00,20.74167,86.001,13.6,14.0,underway
V006,2026-09-09T19:40:00+00:00,20.80071,86.04239,12.7,33.4,underway
V006,2026-09-09T20:00:00+00:00,20.86699,86.08213,13.6,29.4,underway
V006,2026-09-09T20:20:00+00:00,20.92877,86.10923,12.0,22.4,underway
V006,2026-09-09T20:40:00+00:00,20.96132,86.12027,12.8,220.1,underway
V006,2026-09-09T21:00:00+00:00,20.91633,86.05205,14.0,235.0,underway
V006,2026-09-09T21:20:00+00:00,20.86255,86.01138,11.8,215.4,underway
V006,2026-09-09T21:40:00+00:00,20.79734,85.98206,12.7,202.9,underway
V006,2026-09-09T22:00:00+00:00,20.7486,85.97941,14.1,23.7,underway
V006,2026-09-09T22:20:00+00:00,20.81977,85.99647,13.1,12.7,underway
V006,2026-09-09T22:40:00+00:00,20.90464,86.01011,15.4,8.6,underway
V006,2026-09-09T23:00:00+00:00,20.9688,86.01817,11.6,6.7,underway
V006,2026-09-09T23:20:00+00:00,20.99015,86.0504,15.3,187.2,underway
V006,2026-09-09T23:40:00+00:00,20.90882,86.06747,14.8,168.8,underway
V006,2026-09-10T00:00:00+00:00,20.82527,86.07733,15.1,173.7,underway
V006,2026-09-10T00:20:00+00:00,20.7477,86.07934,13.9,178.6,underway
V006,2026-09-10T00:40:00+00:00,20.73976,86.05634,11.5,350.2,underway
V006,2026-09-10T01:00:00+00:00,20.79946,86.02572,11.9,334.2,underway
V006,2026-09-10T01:20:00+00:00,20.84797,85.97379,12.3,314.8,underway
V006,2026-09-10T01:40:00+00:00,20.87732,85.91085,11.8,296.4,underway
V006,2026-09-10T02:00:00+00:00,20.88964,85.90157,12.1,101.4,underway
V006,2026-09-10T02:20:00+00:00,20.89874,85.99139,15.2,83.8,underway
V006,2026-09-10T02:40:00+00:00,20.88322,86.07881,15.0,100.7,underway
V006,2026-09-10T03:00:00+00:00,20.89115,86.15995,13.7,84.1,underway
V006,2026-09-10T03:20:00+00:00,20.8726,86.16781,13.1,266.4,underway
V006,2026-09-10T03:40:00+00:00,20.86797,86.07936,14.9,266.8,underway
V006,2026-09-10T04:00:00+00:00,20.88574,86.00031,13.7,283.4,underway
V006,2026-09-10T04:20:00+00:00,20.89188,85.91553,14.3,274.4,underway
V006,2026-09-10T04:40:00+00:00,20.89497,85.90285,12.5,103.9,underway
V006,2026-09-10T05:00:00+00:00,20.87843,85.98505,14.2,102.1,underway
V006,2026-09-10T05:20:00+00:00,20.87725,86.06179,12.9,90.9,underway
V006,2026-09-10T05:40:00+00:00,20.87364,86.13797,12.9,92.9,underway
V006,2026-09-10T06:00:00+00:00,20.85437,86.16765,12.6,274.6,underway
V006,2026-09-10T06:20:00+00:00,20.85968,86.08082,14.7,273.7,underway
V006,2026-09-10T06:40:00+00:00,20.84125,86.00792,12.7,255.0,underway
V006,2026-09-10T07:00:00+00:00,20.80628,85.93649,13.6,242.5,underway
V006,2026-09-10T07:20:00+00:00,20.81501,85.90963,13.0,67.0,underway
V006,2026-09-10T07:40:00+00:00,20.8221,85.98065,12.0,83.9,underway
V006,2026-09-10T08:00:00+00:00,20.80736,86.05426,12.7,102.0,underway
V006,2026-09-10T08:20:00+00:00,20.68067,86.21985,12.5,95.0,underway
V006,2026-09-10T08:40:00+00:00,20.56063,86.32681,12.2,299.6,underway
V006,2026-09-10T09:00:00+00:00,20.44651,86.38163,11.5,281.9,underway
V006,2026-09-10T09:20:00+00:00,20.3298,86.45435,13.8,283.9,underway
V006,2026-09-10T09:40:00+00:00,20.20559,86.55312,14.0,277.8,underway
V006,2026-09-10T10:00:00+00:00,20.07784,86.67935,14.7,87.5,underway
V006,2026-09-10T10:20:00+00:00,20.20999,86.56343,14.4,81.7,underway
V006,2026-09-10T10:40:00+00:00,20.34584,86.4776,15.3,82.5,underway
V006,2026-09-10T11:00:00+00:00,20.48011,86.42159,15.1,89.6,underway
V006,2026-09-10T11:20:00+00:00,20.61185,86.33793,14.1,263.5,underway
V006,2026-09-10T11:40:00+00:00,20.72513,86.19622,12.2,249.1,underway
V006,2026-09-10T12:00:00+00:00,20.83484,86.02849,12.5,253.5,underway
V006,2026-09-10T12:20:00+00:00,20.83152,85.95876,11.8,267.1,underway
V006,2026-09-10T12:40:00+00:00,20.85099,85.89967,15.1,83.9,underway
V006,2026-09-10T13:00:00+00:00,20.83454,85.97152,12.5,103.7,underway
V006,2026-09-10T13:20:00+00:00,20.80936,86.04964,13.9,108.9,underway
V006,2026-09-10T13:40:00+00:00,20.77626,86.11855,13.0,117.0,underway
V006,2026-09-10T14:00:00+00:00,20.7936,86.14497,13.0,304.1,underway
V006,2026-09-10T14:20:00+00:00,20.83257,86.08811,11.9,306.1,underway
V006,2026-09-10T14:40:00+00:00,20.87797,86.01079,15.4,302.0,underway
V006,2026-09-10T15:00:00+00:00,20.90341,85.92732,14.8,288.0,underway
V006,2026-09-10T15:20:00+00:00,20.89982,85.90423,13.9,106.2,underway
V006,2026-09-10T15:40:00+00:00,20.89892,85.99201,14.8,90.6,underway
V006,2026-09-10T16:00:00+00:00,20.88879,86.06563,12.5,98.3,underway
V006,2026-09-10T16:20:00+00:00,20.88576,86.14151,12.8,92.4,underway
V006,2026-09-10T16:40:00+00:00,20.87624,86.1675,13.8,264.7,underway
V006,2026-09-10T17:00:00+00:00,20.87694,86.09978,11.4,270.6,underway
V006,2026-09-10T17:20:00+00:00,20.89248,86.01023,15.3,280.5,underway
V006,2026-09-10T17:40:00+00:00,20.89944,85.93591,12.6,275.7,underway
V006,2026-09-10T18:00:00+00:00,20.8965,85.90326,14.6,104.6,underway
V006,2026-09-10T18:20:00+00:00,20.88148,85.97809,12.9,102.0,underway
V006,2026-09-10T18:40:00+00:00,20.87958,86.06514,14.7,91.3,underway
V006,2026-09-10T19:00:00+00:00,20.8877,86.1553,15.3,84.5,underway
V006,2026-09-10T19:20:00+00:00,20.88132,86.16689,12.4,262.4,underway
V006,2026-09-10T19:40:00+00:00,20.85985,86.07917,15.3,255.4,underway
V006,2026-09-10T20:00:00+00:00,20.86143,85.98892,15.2,271.1,underway
V006,2026-09-10T20:20:00+00:00,20.84012,85.91884,12.4,252.1,underway
V006,2026-09-10T20:40:00+00:00,20.84558,85.90042,12.6,81.4,underway
V006,2026-09-10T21:00:00+00:00,20.85437,85.97482,12.6,82.8,underway
V006,2026-09-10T21:20:00+00:00,20.85737,86.0527,13.1,87.6,underway
V006,2026-09-10T21:40:00+00:00,20.84259,86.13606,14.3,100.7,underway
V006,2026-09-10T22:00:00+00:00,20.84102,86.16574,13.2,280.7,underway
V006,2026-09-10T22:20:00+00:00,20.83053,86.08287,14.1,262.3,underway
V006,2026-09-10T22:40:00+00:00,20.81995,86.01599,11.4,260.5,underway
V006,2026-09-10T23:00:00+00:00,20.78896,85.95083,12.3,243.2,underway
V006,2026-09-10T23:20:00+00:00,20.78558,85.92828,13.4,51.4,underway
V006,2026-09-10T23:40:00+00:00,20.83105,86.00373,15.1,57.4,underway
V006,2026-09-11T00:00:00+00:00,20.88018,86.05335,12.1,43.5,underway
V006,2026-09-11T00:20:00+00:00,20.93543,86.1033,13.0,40.4,underway
V006,2026-09-11T00:40:00+00:00,20.95146,86.13135,15.0,226.6,underway
V006,2026-09-11T01:00:00+00:00,20.90082,86.06688,14.2,230.1,underway
V006,2026-09-11T01:20:00+00:00,20.86801,86.00647,11.8,240.0,underway
V006,2026-09-11T01:40:00+00:00,20.82635,85.94437,12.9,234.5,underway
V006,2026-09-11T02:00:00+00:00,20.78907,85.92543,12.6,53.4,underway
V006,2026-09-11T02:20:00+00:00,20.8486,85.97935,14.0,40.4,underway
V006,2026-09-11T02:40:00+00:00,20.90885,86.01973,12.8,32.2,underway
V006,2026-09-11T03:00:00+00:00,20.95737,86.08043,13.4,49.6,underway
V006,2026-09-11T03:20:00+00:00,20.95589,86.12668,13.9,223.8,underway
V006,2026-09-11T03:40:00+00:00,20.89784,86.06544,14.6,224.8,underway
V006,2026-09-11T04:00:00+00:00,20.82788,86.01696,15.0,213.1,underway
V006,2026-09-11T04:20:00+00:00,20.77143,85.9829,11.6,209.6,underway
V006,2026-09-11T04:40:00+00:00,20.75385,85.96814,11.8,29.1,underway
V006,2026-09-11T05:00:00+00:00,20.81983,86.01169,13.9,31.8,underway
V006,2026-09-11T05:20:00+00:00,20.87967,86.06653,14.2,40.8,underway
V006,2026-09-11T05:40:00+00:00,20.939,86.09098,11.4,21.2,underway
V006,2026-09-11T06:00:00+00:00,20.97059,86.10701,13.6,213.1,underway
V006,2026-09-11T06:20:00+00:00,20.92382,86.0482,13.0,229.8,underway
V006,2026-09-11T06:40:00+00:00,20.87067,86.01048,11.4,213.7,underway
V006,2026-09-11T07:00:00+00:00,20.80547,85.99202,12.1,194.9,underway
V006,2026-09-11T07:20:00+00:00,20.75425,85.96739,13.7,29.4,underway
V006,2026-09-11T07:40:00+00:00,20.81409,86.02939,15.0,44.3,underway
V006,2026-09-11T08:00:00+00:00,20.86145,86.07943,12.0,44.8,underway
V006,2026-09-11T08:20:00+00:00,20.92619,86.12374,13.8,32.8,underway
V006,2026-09-11T08:40:00+00:00,20.96248,86.11878,13.5,219.3,underway
V006,2026-09-11T09:00:00+00:00,20.91308,86.07518,11.5,219.7,underway
V006,2026-09-11T09:20:00+00:00,20.83494,86.04035,15.2,202.7,underway
V006,2026-09-11T09:40:00+00:00,20.7665,86.01041,13.3,202.4,underway
V006,2026-09-11T10:00:00+00:00,20.74263,85.99714,14.6,15.7,underway
